ID,intervention_eligibility_start,intervention_eligibility_end,subpopulation,P_RRH,P_TSH,P_PSH,P_NOTX
9634,8/8/2020,6/14/2021,1,0.556860166,0.39506079,0.938828909,0.213885798
10608,2/7/2021,2/7/2021,0,0.357518232,0.744611447,0.304815708,0.70368157
10608,3/14/2021,6/14/2021,0,0.009450374,0.552757262,0.063537379,0.725045002
9651,8/14/2020,8/18/2020,0,0.253548267,0.623825086,0.848226327,0.539549912
9636,8/12/2020,9/19/2020,0,0.25422669,0.270391997,0.947593565,0.102659274
9648,8/15/2020,11/15/2020,1,0.170685526,0.937595008,0.491070751,0.667424239
9635,8/12/2020,11/12/2020,0,0.34497996,0.769654715,0.908509484,0.33094522
9663,8/14/2020,12/8/2020,1,0.202649051,0.145595029,0.908640413,0.589595534
9590,8/3/2020,11/3/2020,0,0.06290154,0.53743437,0.73451918,0.541116546
9628,8/9/2020,9/3/2020,0,0.097960396,0.995786306,0.831327332,0.489873058
9645,8/9/2020,9/1/2020,0,0.496727502,0.049056333,0.162004234,0.575229849
9680,8/18/2020,11/11/2020,1,0.06966059,0.302819838,0.8455391,0.608872692
9654,8/16/2020,11/21/2021,0,0.935153563,0.740813371,0.415642324,0.346246156
9632,8/13/2020,8/21/2020,1,0.206097635,0.039361448,0.286687036,0.363465456
9650,8/13/2020,8/19/2020,1,0.46421235,0.746671091,0.56186227,0.073039684
9649,8/15/2020,11/15/2020,1,0.414668257,0.57342128,0.857493235,0.278147075
9674,8/11/2020,9/12/2020,1,0.291337718,0.731705676,0.433168654,0.66460072
9703,8/18/2020,11/18/2020,1,0.323528515,0.550832596,0.077768768,0.16520402
9719,8/24/2020,11/24/2020,0,0.211597583,0.939403478,0.28727828,0.561686339
9672,8/11/2020,11/11/2020,0,0.280268288,0.346401703,0.285310932,0.604972249
9672,9/27/2021,12/27/2021,0,0.117105036,0.57446946,0.697051438,0.147425872
9589,8/6/2020,10/2/2021,1,0.689251875,0.050779979,0.955065938,0.573451988
9676,8/14/2020,11/14/2020,1,0.644526189,0.553432834,0.550147428,0.493009697
10741,3/8/2021,12/29/2021,1,0.311529403,0.419392944,0.253612526,0.731594408
9675,8/20/2020,2/18/2021,1,0.880298956,0.983161788,0.70312988,0.291219862
9721,8/26/2020,11/26/2020,1,0.386375725,0.945607319,0.147727012,0.567562497
9698,8/18/2020,9/1/2020,1,0.6110893,0.138279415,0.061629094,0.632965217
9698,10/19/2020,12/29/2021,1,0.523169326,0.041615642,0.649007734,0.284304482
9684,8/17/2020,4/21/2021,1,0.325056804,0.120675067,0.375752321,0.167766058
9683,8/19/2020,11/14/2020,0,0.929790423,0.192746968,0.450807729,0.276181801
10494,1/9/2021,4/9/2021,1,0.848201409,0.726167994,0.073982447,0.48962241
9735,8/28/2020,11/28/2020,0,0.841122948,0.543977954,0.47968782,0.193040513
9687,8/17/2020,11/29/2020,1,0.954288637,0.534925335,0.606144213,0.6438742
9660,8/16/2020,11/16/2020,1,0.002482426,0.464536979,0.982511868,0.22139361
10056,10/10/2020,1/10/2021,1,0.4921191,0.006694218,0.021469889,0.573025999
10141,10/25/2020,1/25/2021,1,0.937913119,0.392471914,0.516746764,0.240782802
9685,8/17/2020,12/16/2020,1,0.13442676,0.998938441,0.486767114,0.378241811
9685,9/16/2021,1/4/2022,1,0.244994138,0.820291205,0.625141195,0.65563779
9730,8/22/2020,3/9/2021,1,0.505061921,0.572860711,0.853173433,0.364047505
9701,8/20/2020,11/20/2020,1,0.67842151,0.196462961,0.498032909,0.468141384
9667,8/11/2020,11/11/2020,1,0.332759958,0.920469425,0.572581167,0.257106027
9699,8/17/2020,12/13/2021,0,0.306364672,0.424147247,0.502554518,0.351430127
9815,9/13/2020,12/17/2020,1,0.775797911,0.619327273,0.796442034,0.046060516
9707,8/18/2020,9/22/2020,0,0.032853938,0.203107657,0.906935114,0.389824866
10260,11/10/2020,2/10/2021,1,0.785797863,0.328065744,0.322661014,0.336865608
9740,8/29/2020,10/30/2020,0,0.428540281,0.344953463,0.724397006,0.224237146
9722,8/22/2020,11/22/2020,1,0.629009457,0.39475187,0.654755948,0.12965783
9754,8/28/2020,10/16/2020,1,0.705503025,0.022231887,0.373287832,0.255497791
9705,8/18/2020,8/23/2020,1,0.098468629,0.660347052,0.803495999,0.221137892
9716,8/27/2020,11/27/2020,1,0.903846165,0.169990018,0.695053677,0.271903272
9708,8/18/2020,9/28/2020,1,0.822312469,0.603300263,0.49187327,0.606565546
9709,8/21/2020,9/30/2021,0,0.375381437,0.619580347,0.57192251,0.67169967
9732,8/25/2020,8/9/2021,1,0.194794328,0.697904746,0.948939431,0.686274992
9712,8/26/2020,9/27/2020,1,0.062805438,0.291931186,0.640170093,0.316166716
9717,8/25/2020,2/25/2021,1,0.308608926,0.292031987,0.634891125,0.673835634
10057,10/10/2020,10/27/2020,1,0.713191961,0.755529477,0.380639892,0.440308195
9840,9/14/2020,2/9/2021,1,0.813181716,0.388224195,0.781904489,0.747458325
9738,8/27/2020,11/27/2020,0,0.326588301,0.152463261,0.872383984,0.09319713
9745,8/26/2020,11/26/2020,1,0.220289887,0.905264901,0.309490978,0.567623669
9747,8/28/2020,3/1/2021,1,0.327394184,0.01308281,0.326411771,0.441201427
9747,6/4/2021,9/4/2021,1,0.964366836,0.886484408,0.673196473,0.385924515
9731,8/23/2020,12/28/2021,0,0.0960907,0.292256776,0.288854924,0.568661696
9753,8/29/2020,10/18/2020,1,0.162183448,0.38182504,0.081714026,0.624961293
10152,10/28/2020,1/28/2021,1,0.694239119,0.978405152,0.288099072,0.623315871
9733,8/23/2020,11/23/2020,1,0.139763499,0.436675741,0.697078557,0.258089204
9734,8/22/2020,10/12/2020,1,0.266625893,0.715881979,0.502665486,0.285507793
9787,9/3/2020,12/3/2020,1,0.803175872,0.412382767,0.580063494,0.446463846
9715,8/22/2020,11/22/2020,1,0.300611784,0.913535812,0.626237534,0.032153959
9836,9/12/2020,12/12/2020,1,0.597016549,0.719490499,0.535104272,0.611028958
9817,9/7/2020,12/7/2020,1,0.572812288,0.480691788,0.961303797,0.439517326
9794,9/3/2020,11/5/2020,1,0.265443472,0.084221649,0.810663409,0.332628541
9827,9/10/2020,10/21/2020,1,0.248734289,0.363633868,0.963382168,0.478601156
9767,8/28/2020,11/28/2020,1,0.289675491,0.490606702,0.693344491,0.716513683
9750,8/24/2020,11/1/2020,1,0.875940072,0.283864183,0.80171409,0.603158363
9759,8/30/2020,11/30/2020,1,0.018758147,0.534640509,0.751383452,0.492112269
9737,8/24/2020,11/24/2020,0,0.091636412,0.209651068,0.941097514,0.155656756
9711,8/20/2020,11/20/2020,0,0.341209959,0.494329576,0.340452625,0.728802014
9739,8/27/2020,1/5/2021,1,0.220301655,0.528005195,0.324421588,0.29033531
9768,9/2/2020,12/2/2020,1,0.562857399,0.673359641,0.011921328,0.678927231
9751,8/30/2020,9/26/2020,1,0.539461095,0.745365845,0.06780816,0.375790968
9741,8/25/2020,12/14/2021,1,0.495362003,0.729973742,0.961674586,0.504306212
9766,8/31/2020,11/30/2020,1,0.30075307,0.4241159,0.474927072,0.665552229
9718,8/27/2020,11/4/2020,1,0.511448725,0.455952331,0.121637636,0.043789316
10910,4/22/2021,6/14/2021,1,0.786228517,0.873507101,0.107884226,0.221059984
9789,8/31/2020,11/30/2020,1,0.812505581,0.362787923,0.517600123,0.13327019
9720,8/22/2020,4/3/2021,1,0.532840887,0.738032831,0.651501389,0.034924218
9748,8/25/2020,2/27/2021,1,0.806335214,0.994067232,0.834117342,0.256356211
9765,8/28/2020,9/7/2020,1,0.03427548,0.924808384,0.571445323,0.686550551
9841,9/16/2020,1/1/2022,0,0.154066121,0.549236868,0.333902553,0.189537209
9756,8/26/2020,9/8/2020,1,0.748185028,0.305111387,0.70080723,0.084778364
11204,6/22/2021,9/22/2021,1,0.384869897,0.622312636,0.187692718,0.706383703
9783,9/1/2020,12/1/2020,0,0.31789849,0.684301668,0.332791603,0.369983243
9837,9/12/2020,11/24/2020,1,0.572008813,0.526962255,0.120931261,0.353843266
9764,8/30/2020,7/6/2021,1,0.372420515,0.341476631,0.680689034,0.515885067
9775,9/1/2020,9/17/2020,1,0.90952991,0.455426571,0.539651653,0.612813621
9947,9/25/2020,7/31/2021,0,0.386971225,0.081790743,0.439474185,0.17018048
9776,9/2/2020,12/2/2020,1,0.836249195,0.291282205,0.230266182,0.151764641
9723,8/22/2020,1/4/2021,1,0.60176372,0.144896755,0.843691865,0.318374086
9781,9/3/2020,12/3/2020,1,0.912018777,0.666480731,0.396464727,0.635694712
9839,9/14/2020,12/14/2020,0,0.484053574,0.959234142,0.912299723,0.695341053
9797,9/1/2020,12/1/2020,0,0.958514067,0.157234683,0.271793418,0.142802522
9744,8/25/2020,11/25/2020,1,0.57670966,0.028294072,0.637252113,0.517094405
9774,9/3/2020,12/3/2020,1,0.027744298,0.741357169,0.737481669,0.33440151
9892,9/18/2020,7/31/2021,0,0.738870849,0.35416449,0.169273565,0.65858271
9891,9/19/2020,12/19/2020,1,0.861400797,0.505966277,0.182075008,0.221708326
10588,2/4/2021,5/4/2021,1,0.098550009,0.061048075,0.764656478,0.202652886
9777,9/2/2020,12/31/2021,1,0.963443041,0.177764947,0.089415656,0.016448921
9773,8/29/2020,11/28/2020,1,0.563426036,0.695506292,0.478350528,0.65351316
11442,8/8/2021,11/8/2021,0,0.740701911,0.60521062,0.082823523,0.124544835
10063,10/16/2020,1/28/2021,1,0.224001318,0.853411222,0.963749442,0.208898398
9873,9/20/2020,12/20/2020,0,0.941182496,0.962923214,0.835199245,0.184748397
9873,3/5/2021,6/5/2021,0,0.643328459,0.359615099,0.232374302,0.691539135
9796,9/3/2020,12/3/2020,0,0.543318638,0.620248507,0.843418609,0.06122112
11415,8/5/2021,11/5/2021,1,0.961390197,0.447677412,0.747521879,0.252493834
9581,8/2/2020,11/2/2020,0,0.556968733,0.505596963,0.108446649,0.510326274
9795,9/3/2020,1/11/2021,1,0.531668392,0.391501759,0.266902297,0.124173867
9771,9/2/2020,12/2/2020,0,0.044766962,0.977394227,0.641844918,0.433243879
10010,10/1/2020,11/5/2020,1,0.54638897,0.623637817,0.707146629,0.31849281
9788,9/2/2020,5/16/2021,0,0.744360889,0.141885427,0.343620271,0.009855061
9880,9/17/2020,12/17/2020,0,0.36840323,0.697728441,0.128983782,0.454952166
9782,8/31/2020,11/30/2020,0,0.679326014,0.965756257,0.494869718,0.260187662
9784,9/2/2020,12/2/2020,1,0.564107812,0.894849387,0.763992047,0.158645171
9793,9/1/2020,12/28/2021,1,0.207975016,0.558004083,0.521120333,0.731362522
9799,9/6/2020,12/6/2020,1,0.546813923,0.014714784,0.194398905,0.629236658
9824,9/12/2020,12/12/2020,1,0.475988741,0.805546332,0.30434153,0.336531982
9811,9/8/2020,9/16/2020,0,0.337719621,0.93186134,0.757376393,0.240936782
9800,9/4/2020,10/27/2021,1,0.662635201,0.733928982,0.460700473,0.010573413
9803,9/6/2020,1/30/2021,1,0.061153769,0.428953127,0.765243397,0.546052382
9801,9/7/2020,12/7/2020,1,0.372771426,0.380841108,0.176013484,0.199742662
11548,9/5/2021,12/5/2021,0,0.434109347,0.744604764,0.684928849,0.383767464
9791,9/1/2020,12/27/2021,1,0.973867621,0.107851097,0.799581544,0.469514304
9769,8/29/2020,12/29/2020,1,0.698199355,0.784695847,0.887462341,0.564679495
9808,9/12/2020,12/12/2020,0,0.62578862,0.498805218,0.298326996,0.118609631
9843,9/17/2020,12/17/2020,1,0.155944512,0.070119013,0.912155342,0.068487459
9804,9/8/2020,12/8/2020,0,0.435092426,0.823045214,0.585683381,0.580550362
9820,9/9/2020,12/28/2021,1,0.371235099,0.391707477,0.294167057,0.038593449
9957,9/26/2020,8/1/2021,1,0.94039755,0.106764936,0.030956907,0.304962994
9868,9/13/2020,12/13/2020,1,0.452817631,0.173798444,0.664670965,0.027017621
9809,9/12/2020,3/21/2021,1,0.855099987,0.859432616,0.949401498,0.155841635
9830,9/8/2020,12/24/2021,1,0.653611851,0.172741799,0.574500012,0.142048276
9704,8/18/2020,3/16/2021,1,0.879286955,0.784250466,0.300281266,0.629925616
9810,9/12/2020,1/1/2022,1,0.003335445,0.8041161,0.329762131,0.557206292
10363,12/7/2020,5/25/2021,1,0.924788236,0.086518146,0.490671912,0.183507165
9826,9/7/2020,12/7/2020,1,0.951293754,0.435386578,0.983965716,0.439626071
9823,9/8/2020,9/20/2020,1,0.154935517,0.787158973,0.430546512,0.370949109
9822,9/10/2020,12/10/2020,0,0.065710676,0.490060881,0.387205884,0.068371268
9805,9/10/2020,4/14/2021,0,0.317283357,0.866015819,0.494535583,0.26836318
9844,9/11/2020,12/11/2020,1,0.58555545,0.37972125,0.22171571,0.56302574
9845,9/12/2020,12/12/2020,1,0.524131345,0.628314419,0.29074532,0.096575651
9758,8/28/2020,2/17/2021,1,0.435122619,0.213520265,0.810082267,0.17992551
9937,9/22/2020,12/29/2020,1,0.912677153,0.842256384,0.892875795,0.267318331
9866,9/18/2020,11/11/2020,1,0.569976652,0.839357286,0.370224129,0.003016337
9846,9/13/2020,12/13/2020,1,0.934136749,0.565834335,0.482097847,0.580090138
9847,9/11/2020,8/8/2021,1,0.576154354,0.323088447,0.903507703,0.296318872
10272,11/13/2020,1/4/2021,0,0.185180194,0.347568191,0.713417433,0.479000026
9849,9/16/2020,12/16/2020,0,0.982078709,0.594682742,0.457759203,0.394525709
9894,9/19/2020,12/19/2020,1,0.99850326,0.128409077,0.958118791,0.584525924
9895,9/17/2020,12/17/2020,0,0.446468108,0.51047284,0.885457908,0.494133888
10162,10/27/2020,1/27/2021,1,0.762430558,0.295426271,0.462536652,0.299067842
9858,9/15/2020,12/15/2020,0,0.636563418,0.341578354,0.193418974,0.092746217
9852,9/12/2020,12/12/2020,1,0.185243975,0.32183905,0.836056898,0.318004625
9763,9/2/2020,10/2/2021,1,0.57920196,0.834537184,0.897623587,0.003965738
9865,9/13/2020,1/26/2021,1,0.654241935,0.175500612,0.671956408,0.058624431
9949,9/22/2020,5/28/2021,1,0.59374037,0.236447568,0.805388519,0.622356302
9862,9/14/2020,12/14/2020,1,0.541476639,0.164474922,0.019018881,0.387576875
9853,9/18/2020,12/18/2020,1,0.591879069,0.015100773,0.620623488,0.591708672
9854,9/12/2020,10/21/2020,0,0.708991172,0.42560473,0.807020535,0.554333179
9786,8/31/2020,11/30/2020,0,0.770977974,0.843947492,0.285856776,0.395849518
10001,10/4/2020,12/24/2020,1,0.089050196,0.902749257,0.155371643,0.545471607
9875,9/18/2020,1/27/2021,1,0.91349549,0.487365662,0.890457839,0.707867184
9900,9/19/2020,12/19/2020,1,0.449625005,0.421376359,0.782339847,0.711319568
9899,9/19/2020,12/30/2021,0,0.696621116,0.868167231,0.358218046,0.190823591
9898,9/18/2020,12/18/2020,1,0.387639049,0.528494777,0.577670539,0.68128791
9872,9/17/2020,12/17/2020,1,0.051057149,0.548667175,0.227917495,0.353269284
9855,9/16/2020,1/5/2021,1,0.663641258,0.649311918,0.331314235,0.156287485
9857,9/17/2020,9/20/2020,1,0.365660564,0.079612731,0.686599284,0.307610775
9859,9/17/2020,12/17/2020,1,0.55277996,0.838505577,0.761185555,0.437948337
9850,9/16/2020,12/16/2020,1,0.266589841,0.105743042,0.879618436,0.666749517
9871,9/19/2020,12/4/2020,1,0.203876081,0.532321547,0.658899065,0.677530676
9851,9/14/2020,12/14/2020,1,0.296204954,0.926009542,0.79942631,0.419831531
9910,9/24/2020,2/15/2021,1,0.841867633,0.548706813,0.189556878,0.605371115
9829,9/10/2020,12/10/2020,1,0.924015192,0.342207844,0.719098494,0.39683652
9907,9/24/2020,9/27/2020,0,0.978583588,0.726630868,0.980859632,0.071307798
9907,10/14/2020,1/14/2021,0,0.414330947,0.90101455,0.90877826,0.326803988
9952,9/25/2020,12/25/2020,1,0.773186569,0.616235366,0.784287486,0.524374778
9842,9/11/2020,11/20/2020,0,0.168053121,0.055886143,0.89299903,0.565910739
9848,9/14/2020,12/14/2020,1,0.744255891,0.878808598,0.455082907,0.508390143
9890,9/19/2020,12/28/2021,0,0.424206318,0.017977451,0.317729034,0.001578637
9889,9/15/2020,12/15/2020,1,0.844092089,0.678239237,0.638864479,0.511753105
9888,9/17/2020,5/17/2021,1,0.197020259,0.900046023,0.585487327,0.735015936
9888,8/5/2021,12/26/2021,1,0.818915541,0.157445564,0.040358096,0.159752896
9934,9/27/2020,12/27/2020,1,0.072325323,0.52816513,0.269905779,0.534912742
9934,4/8/2021,5/8/2021,1,0.846107712,0.70505459,0.584450684,0.148266838
9905,9/22/2020,11/2/2021,1,0.423648936,0.17551163,0.06489936,0.574866967
9878,9/18/2020,8/5/2021,1,0.140741355,0.245197585,0.062751813,0.701847717
9906,9/21/2020,12/21/2020,1,0.305917151,0.066569989,0.376375621,0.156150875
9877,9/21/2020,12/21/2020,1,0.709361933,0.159002509,0.121173807,0.622005466
9959,9/25/2020,12/30/2021,1,0.446284967,0.118162069,0.414717747,0.224440227
9911,9/20/2020,5/14/2021,1,0.233264359,0.290642432,0.674880719,0.66052875
10110,10/23/2020,11/5/2020,1,0.238765495,0.750573419,0.472234142,0.023831166
9913,9/24/2020,12/24/2020,1,0.693173253,0.693684471,0.018570895,0.566423032
9874,9/16/2020,11/15/2020,1,0.647769478,0.762602422,0.92851435,0.16152135
9879,9/20/2020,2/14/2021,1,0.063925096,0.659663943,0.25093619,0.275165208
9923,9/24/2020,12/8/2020,0,0.812517699,0.794234198,0.007389097,0.118281711
9940,9/22/2020,10/9/2020,1,0.140184183,0.148956312,0.442559655,0.605573267
9948,9/24/2020,12/24/2020,1,0.240564244,0.554313594,0.850604465,0.150790395
9924,9/21/2020,12/21/2020,1,0.013903825,0.021459753,0.933637305,0.265934168
9870,9/19/2020,1/9/2022,1,0.506254835,0.491663897,0.133188102,0.27419832
9946,9/25/2020,12/25/2020,1,0.850932049,0.843416847,0.069097301,0.200642178
10359,12/11/2020,2/5/2021,1,0.929737084,0.472287123,0.834702555,0.167941965
9926,9/24/2020,10/28/2020,1,0.463309774,0.295585977,0.844238726,0.560707596
9908,9/24/2020,3/25/2021,1,0.102749275,0.274655001,0.914882323,0.433037037
9935,9/24/2020,12/24/2020,0,0.474305116,0.393541445,0.790482124,0.580397234
11475,8/17/2021,10/20/2020,1,0.290458271,0.913823,0.836376606,0.117716672
10467,1/6/2021,4/6/2021,1,0.309397281,0.974296064,0.817747724,0.408798331
9951,9/28/2020,10/12/2020,0,0.24295909,0.748383044,0.03980947,0.059778849
9936,9/27/2020,12/27/2020,1,0.953691549,0.987510073,0.17609518,0.073808622
9882,9/20/2020,12/20/2020,1,0.397410329,0.762238399,0.043581918,0.323979197
9883,9/17/2020,12/28/2021,1,0.003573433,0.284240181,0.00090667,0.444187384
10043,10/9/2020,10/26/2020,1,0.495262162,0.435082042,0.976597007,0.537481796
11550,9/5/2021,1/28/2022,1,0.700197747,0.72314916,0.99936404,0.426216451
9912,9/24/2020,10/2/2020,0,0.815270316,0.709340018,0.555530282,0.057788093
9954,9/26/2020,12/26/2020,1,0.753386829,0.67812505,0.14798558,0.282672191
9919,9/22/2020,12/22/2020,1,0.702162266,0.487888103,0.136174251,0.553445571
9915,9/20/2020,11/4/2020,1,0.198095628,0.143132129,0.91150612,0.712913389
1748,8/26/2017,11/4/2017,1,0.350105377,0.959638573,0.917741345,0.678994955
1748,1/24/2021,11/2/2021,1,0.459472063,0.220123242,0.584762334,0.368692728
9962,9/28/2020,12/28/2020,1,0.136962348,0.979384345,0.722307806,0.701644564
9904,9/23/2020,1/21/2021,0,0.427377469,0.127423748,0.599611246,0.188537459
9930,9/26/2020,9/27/2020,1,0.101488157,0.980335634,0.712946315,0.462688611
9933,9/25/2020,3/9/2021,0,0.087255615,0.376116134,0.978321436,0.572114032
9938,9/22/2020,12/22/2020,1,0.836185728,0.810936611,0.434807752,0.001259077
9835,9/11/2020,9/10/2021,1,0.168947558,0.007292123,0.077207472,0.061590068
9918,9/24/2020,12/24/2020,1,0.472868412,0.445000792,0.077909472,0.240884182
10314,11/22/2020,12/28/2021,0,0.624912398,0.248941773,0.654136869,0.162262353
9941,9/25/2020,12/25/2020,1,0.938968884,0.694525202,0.058885174,0.131068118
10079,10/13/2020,11/3/2020,0,0.306323226,0.663026749,0.108011029,0.413880319
11154,6/9/2021,9/9/2021,1,0.181121448,0.46191825,0.883060567,0.479721533
10529,1/20/2021,4/20/2021,1,0.875421343,0.706635863,0.938004047,0.363770435
10143,10/24/2020,10/24/2020,1,0.303585798,0.978261614,0.113537193,0.52466901
9950,9/22/2020,9/28/2020,0,0.277653073,0.093247579,0.220928857,0.238626687
9944,9/21/2020,12/26/2021,0,0.150127896,0.562676057,0.990667813,0.274478237
9813,9/7/2020,9/28/2021,1,0.444681822,0.67596105,0.919650214,0.099747092
140,1/25/2017,4/25/2017,1,0.231474726,0.63321858,0.628193427,0.162708008
140,12/7/2019,1/10/2020,1,0.358861597,0.262252307,0.473964085,0.365110895
9989,10/4/2020,1/4/2021,1,0.333646577,0.874953795,0.789852454,0.619803884
10149,10/28/2020,1/25/2021,1,0.62488757,0.245531158,0.487769946,0.355163835
9896,9/19/2020,12/19/2020,0,0.445702197,0.844961546,0.975669799,0.662382437
9903,9/21/2020,12/21/2020,1,0.677943443,0.470728616,0.768262193,0.702725354
9903,1/11/2021,4/11/2021,1,0.300856869,0.14309252,0.637051074,0.578593439
9903,10/27/2021,12/21/2021,1,0.322381796,0.824129605,0.112078814,0.584260151
9886,9/20/2020,12/20/2020,1,0.99827953,0.078182301,0.720394776,0.010982852
9932,9/26/2020,12/26/2020,1,0.238273908,0.794989629,0.117467657,0.519641961
9958,9/28/2020,2/3/2021,1,0.762861479,0.600012218,0.146311608,0.025740274
9942,9/22/2020,12/22/2020,0,0.699586683,0.876659501,0.862471122,0.566155954
9967,9/26/2020,10/21/2020,1,0.647840651,0.803204517,0.573372705,0.318697513
9976,9/26/2020,12/26/2020,1,0.121561599,0.401970751,0.562978638,0.062730621
9977,10/1/2020,12/31/2020,1,0.005572317,0.135192153,0.698428012,0.697829156
10147,10/26/2020,1/26/2021,1,0.745553258,0.266191497,0.845321375,0.138905384
9982,9/27/2020,12/27/2020,1,0.083028499,0.001322534,0.946769531,0.720288678
9867,9/15/2020,12/15/2020,0,0.24271912,0.653403248,0.064622298,0.588051741
9978,10/1/2020,12/31/2020,1,0.989227632,0.085512401,0.040197843,0.692020293
10173,10/29/2020,4/28/2021,1,0.966114175,0.179288577,0.077559169,0.469504947
10076,10/14/2020,1/14/2021,1,0.92132475,0.244976528,0.977996176,0.263834702
10007,10/2/2020,11/19/2020,0,0.583264479,0.406102482,0.534090107,0.524340681
9997,10/1/2020,12/7/2020,0,0.456232037,0.686799948,0.375564919,0.345364382
11779,10/27/2021,10/27/2021,1,0.462337602,0.444467564,0.609263548,0.550975895
9999,10/1/2020,1/1/2021,1,0.339739148,0.503770566,0.121260536,0.715313263
9985,9/27/2020,12/27/2020,1,0.967353302,0.093207797,0.388789669,0.042556986
9985,4/11/2021,7/11/2021,1,0.815979549,0.338177401,0.29607086,0.124167238
9981,9/27/2020,12/27/2020,1,0.991925237,0.206668545,0.67482803,0.322768663
10526,1/23/2021,4/8/2021,0,0.300881713,0.739137549,0.15657267,0.020586386
9980,10/2/2020,1/1/2021,1,0.579850725,0.017652615,0.973046518,0.269702118
9979,9/29/2020,12/29/2020,1,0.682067861,0.616795942,0.04115323,0.317383533
9961,9/26/2020,12/26/2020,1,0.383629155,0.697886926,0.102920779,0.130896537
9972,10/1/2020,12/31/2020,1,0.584178,0.504643017,0.165261049,0.031491175
9972,2/2/2021,5/2/2021,1,0.196517218,0.044477501,0.989819257,0.476321907
10005,10/2/2020,1/2/2021,1,0.313868204,0.251092537,0.25830878,0.177757832
